id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
03088aacc4600323,"Fuck you faggot, I don't care if i get blocked, as long as everyone knows you are a dumb cunt.",1,1,1,0,1,1
030ed098f411f8c7,"Cavorting with Heretics 

Fuck Heretics!!!",1,1,1,0,1,0
03222bc65ab17f08,"This is your Dad sam 

I'm worried about you.

Worried that your cock wont fit in my ass anymore!, OMFK LOLZ HAHA I SAID PEEENIS GORF GORF GORF GORF",1,0,1,0,0,0
033d6574ecbbeb8e,"or any historical fact concerning current Armenia pertaining Wikiprojects. 
Keep your pathetic winking marks to your antiturkish ass.",1,0,1,0,0,0
034beefa865b5381,"i have a dick, its bigger than yours! hahaha",1,1,1,0,0,0
034cf319ae8fab24,watch out for user:xeno hell bite your dick off!!!!,1,0,1,0,0,0
0350c82d1f207e0e,"Bleh. I'm all out of ideas. Is there really something wrong with the server or what? The damn thing won't work for me, either Helvetica_font_new.svg (my upload of Segoe UI was actually a PNG to begin with...)",0,0,1,0,0,0
03687823a14a8454,Fuck you people. The information of that can be found here [],1,1,1,0,1,0
037f8fbe6e9cbe03,"GHE you're a fag. Learn it, know it!",1,0,1,0,1,1
038327604e7dece8,"Just a thought. 

Hey Jeremy,
Why don't you wash your vagina? Why do you insist on letting it smell like a musty pile of tuna? I'm tired of smelling it babe when we make love. I do you doggy style and the smell just pierces my nostrils. I have to turn away it disgust me so much. Also, wipe your ass a little better. I'm getting shit on my dick, and tht's fucking gross, you cunt.",1,0,1,0,0,0
038947bbf889cb2a,"Fuck you both, I'm not interested in what either of you think. ,",1,0,1,0,1,0
039281cfaf5a7462,"""

Lol dumb arabs and their """"you cant show my god, heres a bomb because I have sand in my vagina!"""" fucking towelheads""",1,0,1,0,1,0
039296aa294ee10b,"SHUT UP, YOU FAT POOP, OR I WILL KICK YOUR ASS!!!",1,1,1,1,1,1
03b209cb784d7a36,"""

No!  This is a GROUP EFFORT!  Wikipedia is a collaborative COMMUNITY and there are no school essays here.  The article needs to be more professional and adopt a better title besides the references.  This is all that needs to be done, so get off your high horse and accomplish what you want to see done.  If you have these goals, then put yourself to the test of solving this problem.  That's what I do whenever something perturbs me.  You're just looking for a fight about something you admittedly care nothing about.  How about I come by your house and criticise your gardens?  """"Why?"""" You say.  """"Because they are too fucking ugly and I don't like the way they  don't blend in with the neighbours' yards.  So tacky, but I'm only passing by and I've never been down this road before.""""   15:24, 25 Feb 2005 (UTC)""",1,0,1,0,0,0
03b97c9337d7d5fd,"KISS MY DICK 

...ALL 3 OF YOU",1,0,1,0,0,0
03c207be67b02e60,"You Need To Stop. 

What difference does it make if the episodes of ANY show have their own articles? You're acting like a major geek. Will WP collapse within itself if it's not perfect? I think the Joker said it best when he said:

THE ONLY SENSIBLE WAY TO LIVE IN THIS WORLD IS WITHOUT RULES

And don't EVEN try to tell me that WP would be terrible without rules. You can have moderators to stop vandalism, JUST STOP FUCKING REDIRECTING. It's getting on my nerves, along with about 75% of WP users.",1,0,1,0,1,0
03ebb03deb920216,"To Blanchardb 

You dumb motherfucker I am going to sue the shit out of you. Watch your back.",1,1,1,0,1,0
03f3dec5d5e9d381,"""

-———————————————————————————————————————————————————————————-

Suck my dick. Thank you.   —talk/hist """,1,0,1,0,1,0
0420f5f4e950566b,"Demonte Morton 

U bastard stop deletin' my shit u white trash cracker muthafucker. Fuck u u racist bitch. I hope u die.",1,0,1,1,1,1
04237ea01685d4b6,Bla bla bla....suck it Irishguy =),1,0,1,0,1,1
04258e0f81ca98f8,Try the official website then - shit head!,1,0,1,0,1,0
042d435734db39cb,"""every other press agency said the crowd was chanting """"you're a tory too"""" only the daily mail which by the way is a tory paper reported that the croud chanted """"fucking tory jew"""" he is a dispicable scab but that is because of his politics not his liniage  

""",1,0,1,0,0,0
042e184200690387,"{{unblock|i said im sorry......how do u expect me to stop making accounts if u dont unblock me.....if u unblock me,ill stop making acounts...simple...........ur the ones who are making something bad to worse.....stop making a big deal...im not doing anything bad or violating anything now,so i dont get it,why am i still blocked....just get over it already.......i mean well.....im not here do violate anything.......im just trying to help.......and can someone tell alexandria to unblockme already......this block is so fucking overrated.....cant u just forgive and forget.....move on people....there are other things to worry about than a stupid block...so unblock me and MOVE ON........again,i come in peace......and i have a right to contribute to wikipedia.....what happend in the past happend....the past is in the past.....now were the present......lets open a new page and start a new chapter.....star fresh..ok..deal..??.......i promise i wont violate anything.....all im asking is another chance......one last chance.....",0,0,1,0,0,0
04371246307ecbd1,fuck you and your small penis,1,1,1,0,1,0
0437561ecfde2bfb,"RE: Moving Dragon Slayer to Dragon Slayer series 
Fuck Your Mother! You is Son of a Bitch!",1,0,1,0,1,0
0447ab3c0aceab45,"Insult for MusikAnimal 
, you're a fucking shit, the reason that i'm insulting is because , fuck you Wikipedia.",1,0,1,0,1,0
044f39de7fce756e,"You have no friends in real life, what makes you think anyone on the internet will like you?  Take the hint, you're an a-hole.",1,0,1,0,1,0
0470a205e8ecf59b,"closedmouth is a DICK-FUCK 

this guy is a jackass who sux cock 4 a fuckin job y the fuck does the trans do it?????cuz its into tht kinda shit >:(",1,1,1,0,1,0
047b26be7714316a,"""

You have evidence from ME!  I presented you with tone of evidence, but you reject it because it goes against your fictional ideas of what New England is or should be.  Even eastern(southeast anyway) CT is not into this New England thing, which actually shocked me!  I have told you time and again, western CT does not think of ourselves in this NE thing.  Go to a town meeting and see if Boston or NE comes up.  CT and it's place in the NYC metro area is what comes up.  You are doing nothing but telling lies and spreading propaganda.  It has to be because you dismiss my actual facts and you make too many excuses that hold no water.  In my CT, there are no signs that point to New England or Boston.  Our signs point to New York state and city.

Also, how you people are not on this guy's ass like you are on mine?  """"I bet its cause we white folk from New England hate NYC Niggers, like this spick who posted above me. Go fuck yourself.—The preceding unsigned comment was added by 71.162.110.60 (talk • contribs).""""  

I can only assume because he is one of you and he at least still believe in New England with Boston as it's capital.  Get your head out of your ass.  Watch you block me for those comments.  If I get blocked, that guy (you? should be blocked. """,1,0,1,0,1,1
0481f0959adb034a,Whos the douche that deleated all of the info and crap I really want to curse them out right now.,1,0,1,0,1,0
0487903955e2e742,"Mine dispeared, somebody wax my ass.",1,0,1,0,0,0
048e2bdc78a2dff1,"""

hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife Sanctuary"""" for vandalism. Get a fucking life you turd bag""",1,1,1,0,1,0
0492cfd8278238d4,"72.94.188.92 

Yo what the fuck is your problem fucking around with my page! leave it the fuck alone!",1,1,1,0,1,0
049aa7969ccd93ff,"""

As for the arguements that abo should be included .. it already is. Wanker is used alot, but only as a common noun, and the usuage isn't unique. Same for the other words mentioned.

Though other commonwealth countries (such as new zealand) may use cunt in a similar fashion, Australians do seem to use it more. However, this arguement is irrelevent since many """"Australian"""" words such as """"mate, bloke"""" etc are used extensively in NZ, and the UK, though are still in the article.
R0m""",0,0,1,0,0,0
04a2e9156cfd87a6,"{{unblock|WHAT THE FUCK?!?!?! The article on Anne Kilkenny was poorly written, I rewrote it so it didnt look like shit, look at my final edit you fucking dumbass.}}",1,0,1,0,1,0
04aadd2f732eef57,Hey idiot. I'm simply verifying the TRUTH. Mobile17 was NOT the first to have a ringtone maker online.. Brinked was. Do some fucking research before you remove my shit. Tired of you assholes removing my hard work I'm putting into making wikipedia a relevant page.,1,0,1,0,1,0
04ac56a43d2d209a,"RE: 

Punk ass snitch, get the cock.",1,0,1,0,1,0
04af185d298b513f,"""

Oh right, like """"This article sucks and you know it."""" isn't abusive language. Hypocrite. Eat shit and die, loser.""",1,0,1,0,1,0
04cf14506adaaf42,"YOU ARE A FAGGOT
GET A LIFE 97.102.60.171",1,0,1,0,1,1
04f8cad9735b8c3c,Recent? You just a pussy.,1,0,1,0,1,0
050c330758a40c44,"""=Reliable sources===
Cheating:
""""Barry Bonds:Cheater"""" from CBS, yea I kinda think that is reliable. 
""""Dear Barry Bonds, You are either an outright cheater or very stupid"""" from the USA Today 
""""Yes, Barry Bonds is a cheater. He is a cheater of the worst sort"""" 
Lying:
""""It's clear, Barry Bonds' a liar"""" New York Daily News, another pretty freakin' reliable source. 
""""Barry Lamar Bonds is a bad man"""" Baseball Digest 
""""but Bonds is a liar, a cheater, a whiner and a bad influence on America's youth""""  Mark Barnes

==""",0,0,1,0,1,0
